date,u10,v10,sp,swvl1,swvl4,z,tcc,r,rmm1,rmm2,sst,tp,Temperature(C)
2/1/2022,-0.710025695,1.225400917,-1.821054071,0.05235686,0.005595808,-605.1892104,0.289737657,24.94074897,0.57773161,-0.18820953,0.151711164,0.1689792,-2.928316334
2/2/2022,0.896894912,2.376516623,-2.026826559,0.065771401,0.005635672,-733.425206,0.289700968,19.63224076,0.4282912,-0.55397898,0.12953977,0.16825368,-2.882955896
2/3/2022,0.2742081,1.994139287,-1.364868376,0.075474384,0.005674951,-698.3513776,0.268020138,17.96839206,0.4850114,-0.74718428,0.111903523,0.167491431,-3.003035132
2/4/2022,0.462461881,0.710044039,-0.828950338,0.083059591,0.005715853,-650.7720808,0.150589849,15.8749753,0.44389579,-0.8083418,0.098517519,0.166433286,-3.223735633
2/5/2022,0.333735448,-1.8549114,-0.018291523,0.088217655,0.005754107,-578.0430297,0.103251904,15.93704654,0.3286306,-0.90040779,0.084999004,0.163513247,-3.448780965
2/6/2022,0.49681905,-2.234942041,0.45538136,0.092173354,0.005789769,-544.070569,0.09006653,15.48670552,0.27204663,-1.3798586,0.063597632,0.162671201,-3.60044023
2/7/2022,0.555843208,-3.515517381,0.795526936,0.097137511,0.005827224,-534.9448258,0.191976886,15.87540567,0.022003727,-1.2468208,0.030617542,0.159521815,-4.669217502
2/8/2022,0.768551395,-1.336130434,1.086079537,0.100982272,0.005868677,-506.5821775,0.09217082,12.616439,-0.028929589,-1.1557903,-0.017766492,0.010424414,-4.463661147
2/9/2022,-0.519966662,-2.787192657,1.491371281,0.084888881,0.005903293,-446.9780825,0.092104996,20.31682232,-0.003413074,-1.2488292,-0.077813834,0.008249609,-4.399096361
2/10/2022,-1.241245163,-3.614113095,0.871202519,0.07218195,0.005935546,-434.5268655,-0.0270745,8.209151218,-0.04839024,-1.2903937,-0.139464204,0.005612282,-3.944525933
2/11/2022,-2.127001325,-2.752104601,0.450207845,0.060938188,0.005963329,-420.272853,-0.044333487,-2.543905902,0.090287156,-1.3324509,-0.198900206,0.003250259,-3.523579925
2/12/2022,-2.315847264,-2.366158063,0.037542921,0.050596876,0.005984544,-405.1836651,-0.05588002,-12.99114989,0.23396896,-1.3599777,-0.253936118,0.000920066,-3.300795576
2/13/2022,-1.792986093,-2.377351105,-0.838499812,0.041030878,0.006001417,-470.3123096,-0.059629126,-16.37862469,0.23774429,-1.5191975,-0.295334351,-0.001401776,-3.284621056
2/14/2022,-1.040243404,-2.158362362,-1.504143821,0.030190973,0.006005364,-486.886519,-0.200911518,-24.06045838,0.30056116,-1.4628781,-0.325218422,-0.003671257,-2.275611734
2/15/2022,-1.029749393,-3.14249369,-1.737933426,0.019584729,0.005994332,-407.0037914,-0.230084993,-25.3464796,0.55621159,-1.446551,-0.347053626,-0.004463202,-2.055889332
2/16/2022,-0.038791905,-2.690269676,-2.043880371,0.009984816,0.005974983,-363.5856707,-0.228642301,-30.33917806,0.85223854,-1.6533265,-0.365136535,-0.005194813,-1.763380577
2/17/2022,0.02776295,-0.192686368,-2.445325427,0.001378933,0.005949595,-496.1881266,-0.133597387,-22.66728789,0.79238069,-1.7961985,-0.331728914,-0.005348317,-1.590575511
2/18/2022,1.026709738,0.14301331,-2.739994769,0.001786458,0.005920468,-637.5292251,-0.106454624,-15.33975074,0.4944531,-1.8820344,-0.301693747,-0.005403441,-1.673199088
2/19/2022,0.236893663,1.166305921,-2.083930233,0.002964491,0.005896477,-640.8468962,-0.047170979,-8.61497419,0.66965073,-1.6167964,-0.280980903,-0.005235182,-1.786794733
2/20/2022,0.20806559,1.451717229,-1.04199833,0.00434359,0.005871168,-536.426064,-0.035135099,-3.34206653,0.96938437,-1.3287951,-0.268335295,-0.005264941,-1.689339617
2/21/2022,-0.040622077,2.825973542,-0.157742155,0.005729141,0.005848834,-467.7621865,-0.027101185,2.729678068,1.4082308,-1.1136404,-0.258019895,-0.005765071,-1.50830396
2/22/2022,-0.81012622,3.098741446,0.502204112,0.006790896,0.005833816,-467.3572241,0.018366715,3.038075341,1.1670624,-1.1769577,-0.243678013,-0.006125509,-1.454104262
2/23/2022,-1.930458311,3.191384675,1.313168358,0.007800916,0.00581955,-410.9207905,0.037848507,4.678501594,0.85827214,-0.89944363,-0.22100066,-0.006655146,-1.12355433
2/24/2022,-1.256737751,0.833388001,2.384586113,0.008332255,0.005799403,-248.2161926,-0.02852835,5.996651655,0.89794761,-0.73658603,-0.234620825,-0.007338979,-1.106114733
2/25/2022,-1.838893076,0.088848475,3.175478674,0.002485599,0.005775472,-114.4096855,-0.029684096,6.610600168,0.82604396,-0.64748639,-0.236983468,-0.002212995,-0.79820699
2/26/2022,-0.72248429,-2.430031241,3.26215506,-0.003284213,0.005738889,-87.21508555,-0.090386411,5.779957544,0.70752794,-0.48744154,-0.23471183,-0.003765181,-0.454973988
2/27/2022,-0.398378372,-4.234378957,3.133631321,-0.009197174,0.00569179,-92.23623657,-0.100976739,4.59721638,0.79847133,-0.32215661,-0.232049103,-0.005039048,-0.265021325
2/28/2022,0.334793922,-6.076540297,2.985467015,-0.014418707,0.005627714,-67.27875244,-0.111679757,-3.344690509,0.65621811,-0.28098443,-0.230268795,-0.006477596,-0.162046836
3/1/2022,1.19912212,-5.634117918,2.72112689,-0.018857251,0.005548936,-49.96012505,-0.159920209,-4.725115904,0.60249311,-0.12812844,-0.228736104,-0.008255423,0.029508096
3/2/2022,1.683709663,-5.616738374,2.111714033,-0.023015594,0.005459822,-64.07994519,-0.058408415,-3.19854634,0.45028758,-0.080907285,-0.22912691,-0.010136591,0.124465469
3/3/2022,1.610078172,-6.146664756,1.784766429,-0.025344633,0.005364689,-38.21293506,-0.089497976,-6.706243455,0.26190743,-0.042535152,-0.231044339,-0.013962527,0.275143413
3/4/2022,0.406555467,-7.021650965,1.396422242,-0.028985397,0.005259057,-0.881461981,-0.118058664,-8.179145875,0.19573303,-0.12736434,-0.236265314,-0.024244065,0.527014425
3/5/2022,-0.024546911,-6.104342875,0.693501564,-0.031300895,0.00514937,44.2079159,-0.119523098,-8.549230234,0.34192193,-0.13392425,-0.231777569,-0.029704682,0.781551072
3/6/2022,-0.296613874,-5.044753804,0.26690007,-0.032748217,0.005037631,89.45609483,-0.124255717,-9.127613428,0.13984983,-0.14614548,-0.219458927,-0.036902192,0.991059705
3/7/2022,-0.366553211,-4.619578798,-0.178587336,-0.033413506,0.004930188,105.6220277,-0.122698863,-3.583983086,0.00982991,-0.21115573,-0.21168332,-0.043726394,1.212079381
3/8/2022,-0.341348212,-5.23077351,-0.600922149,-0.034167462,0.004826711,122.087308,-0.003689221,-1.767608172,-0.23657608,-0.42420828,-0.214407761,-0.052470219,1.376205218
3/9/2022,-0.377367943,-5.94744072,-0.94124835,-0.034718082,0.004722505,159.3494964,0.006895971,-3.442531633,-0.49910423,-0.49824071,-0.225365431,-0.062115922,1.450606292
3/10/2022,-0.047614073,-5.584188487,-1.293507738,-0.035587554,0.004617335,175.8174692,0.078765609,-2.461267531,-0.83333892,-0.65560943,-0.246769973,-0.070164174,1.61315427
3/11/2022,0.837007996,-5.795383722,-1.57622417,-0.03545642,0.004515346,190.8419212,0.11911642,-1.742159114,-1.0671026,-0.86892372,-0.259488487,-0.076410364,1.687748334
3/12/2022,1.205779391,-5.843482133,-1.989128508,-0.036642587,0.004416226,164.6584465,0.127824461,-0.085029565,-1.0472786,-1.1963209,-0.263148583,-0.081940513,1.800310523
3/13/2022,1.084450834,-5.58290964,-2.527446948,-0.038128476,0.004319543,100.4316731,0.124276169,0.300176734,-1.0198332,-1.4254693,-0.278033823,-0.086583664,1.969576284
3/14/2022,0.379435204,-5.854871331,-2.822336717,-0.040217619,0.00422049,76.51016093,0.11754393,-0.121804021,-0.49390128,-1.5663418,-0.286433645,-0.092330415,2.156643444
3/15/2022,0.049745041,-5.346230906,-2.896098857,-0.04165499,0.004116497,110.0816894,-0.00745173,-1.25156636,-0.18235634,-1.9383973,-0.280416287,-0.097991876,2.408077031
3/16/2022,-0.381332346,-4.066874127,-3.187855875,-0.043001126,0.004013785,128.2682462,-0.1484667,-1.880946461,0.009800171,-2.1130319,-0.262928574,-0.105709543,2.588226835
3/17/2022,-1.415466629,-2.116018334,-3.552167593,-0.045331609,0.003914109,117.9556595,-0.227131074,-2.94186584,0.1969744,-1.8618275,-0.25416944,-0.11548053,2.669946391
3/18/2022,-2.097668521,-0.75251898,-3.629984716,-0.04856051,0.003812677,99.85634421,-0.274589419,-6.914431559,0.52542704,-1.9310375,-0.257715491,-0.129006131,2.422563481
3/19/2022,-2.648611279,-0.262572048,-3.334646974,-0.051341847,0.003713482,107.7407447,-0.287085686,-8.884900128,1.0761366,-2.0504522,-0.276432634,-0.143793671,2.264272747
3/20/2022,-1.930206772,-0.771578641,-3.301532458,-0.054284706,0.003618393,130.1766216,-0.269945599,-7.204961904,1.4091983,-2.0284171,-0.28896074,-0.158275959,2.30728459
3/21/2022,-0.861186906,1.686833584,-3.381770825,-0.057098418,0.003531463,103.1960713,-0.250180803,-3.294839899,1.4383929,-1.3793314,-0.29409592,-0.173879804,1.997753275
3/22/2022,-0.234472127,4.443752696,-3.465413604,-0.060065354,0.003454494,36.59558647,-0.250692899,0.48934741,1.4469539,-0.90059882,-0.290942521,-0.187730621,1.686523152
3/23/2022,0.183076882,6.325313468,-3.043473808,-0.062217057,0.003395843,-1.778617741,-0.211104889,-0.879757666,1.3504984,-0.79316109,-0.272277245,-0.200293632,1.361790887
3/24/2022,-1.012470636,5.763936546,-2.374972024,-0.062588045,0.003353174,10.77533552,-0.170971047,0.676320773,1.2757237,-0.68916094,-0.232054612,-0.21127112,1.156922743
3/25/2022,-0.946164947,5.442119964,-2.131505737,-0.0627926,0.003326329,25.65272946,-0.115544277,7.583068828,0.81816196,-0.47313288,-0.189001966,-0.214122098,1.074091805
3/26/2022,-1.386572056,6.275408616,-2.133283663,-0.0626712,0.003304254,35.85753631,-0.080085221,12.30935268,0.31081986,-0.13585387,-0.143294334,-0.218159864,0.90795013
3/27/2022,-2.737875417,7.68165603,-1.672991049,-0.060900047,0.003289083,67.01964638,-0.051922242,12.20174375,0.050723337,0.065701447,-0.102349074,-0.223958819,0.449704529
3/28/2022,-3.391262496,7.321907235,-1.261169456,-0.05912634,0.003276383,127.5129509,-0.01717171,12.80774397,-0.25806722,-0.14251959,-0.069920916,-0.229943423,0.470604385
3/29/2022,-3.783257871,6.948375449,-1.028045914,-0.058152317,0.003263944,188.3603384,0.019190248,14.01821961,-0.31034234,-0.18659966,-0.053192731,-0.235553276,0.560533696
3/30/2022,-4.853214039,5.660955496,-0.553340582,-0.058569019,0.003245126,250.7545172,0.088775564,20.86672254,-0.35498837,0.069458209,-0.057040113,-0.240191686,0.509439525
3/31/2022,-3.173289683,6.32416544,-0.590150529,-0.060605634,0.003219699,261.0574547,0.114176677,23.32515069,-0.44764128,-0.007832993,-0.070292825,-0.239116464,0.433189282
4/1/2022,-2.274962814,8.568313762,-0.16401411,-0.057967628,0.00318743,292.8433409,0.07957138,21.15649921,-0.30710024,-0.041033354,-0.079609727,-0.247924359,0.536662021
4/2/2022,-0.814239307,9.124448873,0.710910366,-0.058350367,0.003154699,349.5488894,0.123527739,20.47088349,-0.13932978,-0.1729722,-0.076084334,-0.256333142,0.66860818
4/3/2022,0.49081111,8.960514339,1.378106054,-0.061685903,0.003114882,393.6972655,0.200246285,22.02174039,-0.21974848,-0.11939463,-0.050022444,-0.262800486,0.793441101
4/4/2022,0.735729558,7.93062705,1.796361953,-0.066287496,0.003065781,407.0302852,0.139788625,15.39111465,-0.16706482,-0.23565055,-0.01173437,-0.267144067,0.828667463
4/5/2022,1.200254492,7.195147064,1.979190281,-0.071380621,0.003005236,392.132327,0.103300551,15.63605799,-0.10711924,-0.46917483,0.0304162,-0.271553006,0.781712635
4/6/2022,1.74353923,7.346843902,1.604323513,-0.076566646,0.002937392,341.9656216,0.002913643,15.57843052,0.32967481,-0.47416285,0.069449141,-0.273361095,0.895977056
4/7/2022,1.730709568,8.064259053,1.343332493,-0.081509605,0.002859901,296.0800642,0.025868202,18.05936834,0.3504909,-0.31129569,0.105283486,-0.280573798,1.078662612
4/8/2022,1.625208259,6.438739142,0.700268339,-0.076392102,0.002783446,226.5812751,0.031954978,21.11438853,0.43078429,0.055651505,0.137248678,-0.271820431,1.206341801
4/9/2022,0.766169304,5.657337523,0.001636969,-0.061718297,0.002707807,170.3120539,-0.044430632,21.56943173,0.3577067,0.37868434,0.159321287,-0.266495645,1.092608828
4/10/2022,0.616399809,6.234292688,-0.932762366,-0.050715693,0.002637107,112.6297834,-0.09371292,21.89854466,0.20728081,0.56765217,0.162161845,-0.263754255,1.046790479
4/11/2022,0.622198738,7.818215485,-1.835884157,-0.042113203,0.002577632,59.5785712,-0.023533179,24.74705818,-0.043554336,0.74909592,0.153363689,-0.262176361,0.883848632
4/12/2022,0.016232711,8.475193269,-2.538710773,-0.035185588,0.002522536,14.52586257,-0.033680413,19.36465056,-0.17213447,0.77277458,0.149006931,-0.260177945,1.036213637
4/13/2022,-0.298133354,9.507099994,-3.005464914,-0.029619857,0.002467389,-22.00775244,-0.026618749,16.57808207,-0.29562902,0.5880338,0.14852846,-0.258886278,1.136940492
4/14/2022,-0.518488072,8.994412257,-3.056038804,-0.025729437,0.002418136,-39.29992163,-0.078726821,14.72967143,-0.61023283,0.60044014,0.155684908,-0.219888438,1.128495286
4/15/2022,-1.095070223,9.50925354,-2.738251247,-0.036598556,0.00236117,-14.54360378,-0.056931424,13.94853392,-0.78648335,0.69278824,0.158774129,-0.228782722,1.168938635
4/16/2022,-1.002028133,9.614358297,-2.394202577,-0.048899571,0.002293716,-29.34168489,-0.054542945,12.97085205,-1.2011186,0.59399635,0.159267691,-0.227654009,1.336323854
4/17/2022,-3.385299167,7.924868578,-1.707014295,-0.043008412,0.002228183,-79.75648581,-0.008137548,12.64492727,-1.2082317,-0.015024152,0.163485153,-0.114899192,0.174649339
4/18/2022,-4.108546112,5.471921117,-1.047999101,-0.031465997,0.002155144,-74.94614862,-0.062879276,15.55222247,-1.1479086,-0.55232692,0.170052119,-0.110501994,-0.14519689
4/19/2022,-3.322284354,2.317959722,-0.189874097,-0.011960737,0.002082426,-40.72146435,0.062833023,21.01820343,-1.1093744,-0.76835924,0.182172429,0.63453902,-0.522842735
4/20/2022,-2.502508099,1.287856272,0.322656798,0.005486278,0.001997898,8.901190949,0.029617205,17.75881304,-1.0152729,-0.68294507,0.199653992,0.636480712,-0.546170853
4/21/2022,-1.870908213,1.160660733,0.282359352,0.018298105,0.001898671,39.8915159,-0.020097634,8.844947061,-0.84153402,-0.71908772,0.22860498,0.601352222,-0.393997456
4/22/2022,-1.178833358,0.716810835,0.116132111,0.026722483,0.001784352,40.86434552,-0.070522661,6.103227207,-0.54277205,-0.51636559,0.269397903,0.602204753,-0.39023997
4/23/2022,-0.607077126,0.875282469,-0.160847527,0.026786649,0.001656382,41.32613762,-0.044091469,5.340313712,-0.26910099,-0.44898114,0.316161948,0.597846417,-0.331280147
4/24/2022,1.775767614,1.974379842,-0.632081207,0.011276982,0.001494589,69.03593499,-0.153096821,2.413261717,-0.086759932,-0.34014583,0.388766918,0.485110248,1.007629448
4/25/2022,2.21770267,2.095706075,-0.72262546,-0.00864397,0.0013025,88.38730892,-0.183390341,-0.102337903,-0.086834341,-0.37892848,0.457824507,0.479067318,1.475973477
4/26/2022,1.48055545,4.208114667,-1.056522781,-0.03584457,0.0010801,82.03286139,-0.307038068,-5.672108205,-0.030409271,-0.48420623,0.501554194,-0.269751414,1.930222586
4/27/2022,1.371447331,2.720101809,-1.063428798,-0.058962481,0.000833968,45.97066784,-0.224974532,-0.424276598,0.1602779,-0.54612511,0.535229947,-0.277254144,1.90724649
4/28/2022,1.432759271,1.159729087,-0.992579377,-0.071756249,0.000560953,-0.268113594,-0.183763327,7.510729344,0.30614266,-0.66807938,0.548377828,-0.285662708,1.620155639
4/29/2022,0.844178223,0.087200634,-0.826839443,-0.064250945,0.000259162,-48.92300365,-0.189619194,6.259235278,0.34724405,-0.34001064,0.532830205,-0.296337487,1.111532614
4/30/2022,-0.500615658,-2.727334689,-0.446332754,-0.058276879,-5.19E-05,-95.92134375,-0.107714446,5.961320169,0.35368696,-0.13107532,0.506467404,-0.111462881,0.148648411
5/1/2022,-1.655765982,-4.201241708,0.072873757,-0.035843779,-0.000374974,-109.0419082,-0.084881379,6.815486582,0.042292599,-0.16556029,0.455670122,-0.084316155,-0.601605522
5/2/2022,-2.037916008,-4.644128568,0.212641268,-0.015863603,-0.000703905,-161.2079056,-0.034703047,7.739092929,-0.18066479,-0.12270758,0.408318627,-0.089936022,-0.939808608
5/3/2022,-2.382321927,-6.345807929,0.413900682,0.001933982,-0.001045979,-190.6606047,0.002468664,9.670810613,-0.65623808,-0.34165749,0.377518655,-0.098936252,-1.450604487
5/4/2022,-2.486217421,-6.89225739,0.491451268,0.015486311,-0.001405522,-194.472578,-0.051587418,5.395363341,-0.91751111,-0.74110568,0.351287867,-0.097302512,-1.555143785
5/5/2022,-2.769337618,-7.000378973,0.683145442,0.021575874,-0.001781405,-164.4538062,-0.081964494,2.735341422,-1.083545,-0.94075948,0.308936058,-0.108707113,-1.360733068
5/6/2022,-3.635345608,-6.52096608,1.096958661,0.020012513,-0.002162818,-122.3665997,0.02811933,5.439738407,-1.1030281,-1.1914399,0.24664927,0.064130938,-1.937470549
5/7/2022,-3.022034206,-4.698760036,1.058609431,0.028461803,-0.002565047,-75.13493321,0.025401119,4.600046521,-0.90902114,-1.2181396,0.164633822,-0.113293048,-1.742160866
5/8/2022,-2.364696727,-3.018168857,0.751522256,0.024680264,-0.002988398,-50.57534533,0.100788666,5.290731512,-0.42642695,-1.110135,0.078537104,0.882344136,-1.627021236
5/9/2022,-1.493615418,-1.340773986,0.53748479,0.024816338,-0.003439516,-11.33063591,0.111248593,4.72258923,0.15416147,-0.86506128,-0.021215414,1.215292543,-1.827406841
5/10/2022,-1.408541077,1.117334242,-0.029805295,0.03248569,-0.003915971,-13.5825602,0.184103046,5.073699265,0.75038958,-0.43005869,-0.12118519,1.197616356,-2.265129367
5/11/2022,-1.159432718,4.165824813,-0.308946204,0.038219176,-0.004412398,5.331636768,0.200104529,8.038306731,1.1616732,0.3105202,-0.218857049,1.185565466,-2.313029305
5/12/2022,-0.989510918,6.132536226,-0.200316257,0.044930664,-0.004933729,38.09222834,0.227881146,9.26047796,1.1274196,1.0782738,-0.28997205,1.171391505,-2.286665825
5/13/2022,0.531633337,7.648373941,-0.60256943,0.041890438,-0.005488981,40.45542479,0.22426127,7.727751278,0.6521408,1.5750885,-0.324486602,0.974598838,-1.114466557
5/14/2022,1.158014115,9.194344156,-0.96496413,0.029852519,-0.006081627,31.07609233,0.105764038,6.119868649,0.089863211,1.7288127,-0.336523939,0.927523803,-0.518128907
5/15/2022,1.836569281,8.919760661,-1.003870325,0.026456956,-0.006712224,31.17360754,0.025917373,5.076032998,-0.14155848,1.7841097,-0.349544673,-0.133028277,-0.298051336
5/16/2022,1.761236314,9.26985122,-0.853591056,0.01977996,-0.007377355,33.93917923,0.043104021,5.430731934,-0.54174346,1.4601842,-0.358173999,0.127625674,0.065116612
5/17/2022,2.249008503,8.236815065,-0.501731773,0.009752045,-0.008071357,30.98872327,-0.014358328,6.075564202,-1.0611697,0.99013394,-0.380888448,0.124664889,0.425959905
5/18/2022,1.650786377,7.006394885,-0.867966783,0.006345594,-0.008800365,-24.32643749,-0.028083038,6.568729344,-1.2866778,0.70633024,-0.424104204,0.120551658,0.041719465
5/19/2022,2.046074576,5.678695796,-1.566281839,0.012076955,-0.009559983,-127.7957753,-0.043186293,7.210841077,-1.3725439,0.58392632,-0.478772014,0.112115376,-0.520873805
5/20/2022,1.454028281,3.643343423,-1.93867178,0.013393703,-0.010349557,-207.1360277,-0.165219682,5.420761114,-1.4842088,0.28135034,-0.541001141,0.09874824,-0.763972076
5/21/2022,1.142440633,0.700476155,-1.85435313,0.013695893,-0.011172814,-233.7321715,-0.179140331,4.946992977,-1.2203193,0.050918035,-0.603906261,0.092456626,-0.602663592
5/22/2022,1.137653322,-0.506889873,-1.793787448,0.016218577,-0.012017401,-259.9301298,-0.189828989,3.941089883,-0.87090331,-0.27222902,-0.653126537,0.42375786,-0.894542833
5/23/2022,1.154139674,-1.238353382,-1.794944367,0.019052012,-0.0128825,-313.6804996,-0.17341979,3.482047913,-0.60598606,-0.55479997,-0.686952306,-0.186471329,-0.858692773
5/24/2022,0.579480147,-1.769192201,-1.857736296,0.023038172,-0.013769138,-356.8837295,-0.178033419,0.605006121,-0.25303683,-0.35772365,-0.702598822,-0.165855828,-0.781485554
5/25/2022,0.410523517,-2.482236355,-1.512319772,0.02593462,-0.014674033,-367.1790518,-0.155977554,-2.3607278,-0.004042182,0.18479656,-0.694088019,-0.092710454,-0.506113684
5/26/2022,0.124415814,-2.584680525,-1.059058804,0.025474449,-0.015595817,-329.3520429,-0.074532411,-2.548471055,0.45266896,0.53970891,-0.66875666,0.495329648,-0.768298872
5/27/2022,0.308217959,-2.731710907,-0.832567323,0.028695786,-0.016528843,-285.8744507,0.036222363,-2.137698118,0.60671341,1.0363758,-0.612931372,0.489427728,-1.082147892
5/28/2022,0.071810092,-0.849686695,-0.963619489,0.034220517,-0.017472623,-296.3464457,0.13306955,-0.619266208,0.29041991,1.4014548,-0.545122536,0.976450399,-1.571033837
5/29/2022,-0.397912212,0.396727442,-1.148780272,0.031824596,-0.018420809,-303.9697373,0.189994783,-0.940610794,0.039038695,1.9880285,-0.484817784,0.739512726,-1.317916819
5/30/2022,0.051832986,-0.905937455,-1.268618791,0.033808597,-0.019355152,-285.3868022,0.194097137,-1.216247105,-0.4571574,2.086201,-0.436757969,0.712728698,-1.518815756
5/31/2022,-0.090054517,-0.713947537,-1.092677784,0.034967975,-0.020275082,-228.7672247,0.222577973,1.302337484,-0.92788732,1.7931863,-0.394688786,0.664517761,-1.649098961
6/1/2022,-0.33190469,-0.801298644,-0.60642076,0.033074795,-0.021176871,-180.263301,0.256583835,0.886767901,-1.3288876,1.5566144,-0.35642099,0.627065457,-2.062593413
6/2/2022,-0.605285878,-0.076425995,-0.18288889,0.0287888,-0.022064356,-139.5425344,0.232068255,0.41463825,-1.5062059,1.4820539,-0.321921781,0.105642962,-1.494695693
6/3/2022,-0.390375274,1.323363415,0.085440287,0.023907441,-0.022944884,-110.0485559,0.155054483,0.847146393,-1.7846183,1.2089398,-0.299406216,0.125900126,-1.236052008
6/4/2022,-0.245100459,1.427575222,0.156231578,0.025929061,-0.023810705,-82.88993216,0.149281873,0.985169377,-2.1692879,0.86755294,-0.277517078,-0.362989555,-0.984904614
6/5/2022,-0.159323994,1.074804586,0.095341156,0.019324877,-0.024677876,-74.65624012,0.124404915,0.661252976,-2.0671382,0.45216322,-0.257063941,-0.470460989,-0.769599527
6/6/2022,-1.054655679,2.226596764,0.106646982,0.01420427,-0.02555875,-57.73586935,0.118809346,2.117751897,-1.9733741,0.11318649,-0.240172974,-0.20177352,-1.217309797
6/7/2022,0.374128368,1.992361096,0.010007897,0.009919143,-0.026437644,-63.38149279,0.013817409,1.756193353,-1.8495809,-0.13928631,-0.235704717,-0.106575854,-0.848657363
6/8/2022,1.083949637,3.174581762,-0.174631681,0.005952877,-0.027308795,-55.65064105,-0.007449133,4.8605108,-1.5991626,-0.2834051,-0.242822044,-0.093180846,-0.19897803
6/9/2022,1.007242546,3.094319288,-0.195940068,0.000313578,-0.028164804,-49.71175309,-0.004573636,5.275671456,-1.2999406,-0.40781578,-0.258996287,0.410155408,-0.129435389
6/10/2022,1.326654792,2.753142602,0.038094797,-0.002465807,-0.0290082,-29.920445,0.055509963,6.817709189,-1.1328633,-0.49576977,-0.267709592,0.406419567,-0.246235913
6/11/2022,2.525716475,2.671679241,0.494715837,-0.010555476,-0.029843986,-8.247011685,0.053558732,6.539117417,-1.0074902,-0.73209697,-0.278542914,0.942926133,-0.33229958
6/12/2022,3.48474858,2.684768914,1.069647022,-0.010933907,-0.030667055,18.12148193,0.067818344,8.146344283,-1.0491629,-0.83386499,-0.278340988,1.582736245,-0.491547841
6/13/2022,4.726108237,3.178430711,1.687714487,-0.006837684,-0.031459228,31.71368693,0.061260588,6.649898399,-1.1482309,-0.8716529,-0.25121985,2.196778393,-0.292158396
6/14/2022,4.272925406,3.790750802,2.279093421,-0.004577634,-0.03215368,53.40317581,0.164163161,5.803283322,-1.4247346,-0.94528162,-0.203822101,2.439192229,-1.108525347
6/15/2022,5.989407716,3.1835394,2.755451485,0.00256653,-0.032148328,61.80446007,0.181286141,4.096069485,-1.6106274,-1.1034656,-0.149048456,2.494152314,-1.977593081
6/16/2022,7.10067477,2.34969048,2.974475876,0.011358752,-0.030547468,46.75813446,0.175942622,2.788491278,-1.8377039,-1.1178677,-0.09285942,2.504724334,-2.540838993
6/17/2022,8.34134145,1.719875113,2.923643566,0.019356787,-0.027342901,-14.14042775,0.169379124,2.491863597,-1.8871068,-0.98885453,-0.054622641,2.829428093,-2.972258941
6/18/2022,7.409437613,1.776492569,2.580196245,0.023906404,-0.022925181,-59.53923604,0.07701593,1.762227351,-1.785892,-0.91074914,-0.030003611,2.268062992,-2.822740481
6/19/2022,6.363834181,1.158353109,2.596942361,0.027107028,-0.017967753,-56.07065408,0.049316375,-1.168163703,-1.6230813,-0.79633796,-0.020273031,1.621294039,-2.85373902
6/20/2022,4.976294074,0.400570693,2.576550847,0.020796542,-0.01270344,-38.92068937,0.042397081,-1.648742349,-1.0369506,-0.81472194,-0.037144113,0.727279706,-2.623948479
6/21/2022,3.974246451,0.041225921,2.464348404,0.015005469,-0.00734044,-35.54488713,0.028722681,-0.675815407,-0.58740664,-1.129972,-0.058196694,0.404523769,-1.810012739
6/22/2022,1.689971734,0.029133483,2.191782888,0.005122113,-0.002582125,-32.25417139,0.020514838,-0.533987409,-0.79498541,-1.3018161,-0.071237534,1.043802703,-1.103637496
6/23/2022,0.623478171,0.373562407,2.305016337,-0.003280482,0.000596756,6.901127881,0.015435841,-0.939899072,-1.3426812,-1.2091792,-0.084470814,0.435145061,-0.503380773
6/24/2022,-0.902102617,0.336235504,2.589872163,-0.010871686,0.002170463,76.42496132,0.00089526,-2.749438268,-1.3957303,-1.2527746,-0.085121235,0.075633477,0.071655003
6/25/2022,-0.334218052,0.361115184,3.020384092,-0.015681471,0.002517859,119.6519063,0.076755581,-1.777274091,-0.86342055,-1.4551296,-0.06906739,0.092112517,-0.059744696
6/26/2022,0.185402108,0.668049958,2.849424231,-0.017844704,0.002301317,105.2885185,0.095960219,0.527081896,-0.61918467,-1.8898598,-0.050371441,0.110799323,-0.030430811
6/27/2022,0.380572767,0.443625575,2.510694231,-0.016381596,0.001740492,68.44366534,0.093318249,1.21859285,-0.23604769,-1.9382154,-0.024560935,0.251146339,-0.180700958
6/28/2022,0.760963465,-0.229858412,2.091208009,-0.013087594,0.000943167,36.12264506,0.085409265,1.447225124,0.26604155,-1.5407709,-0.003892709,0.248353498,-0.419271639
6/29/2022,1.064235701,-0.636398898,1.601701538,-0.010796879,1.01E-05,2.724720771,0.022032943,1.087394907,0.57314062,-1.2850487,0.008763708,-0.534720095,-0.121724912
6/30/2022,0.87253237,-0.514487706,0.986436647,-0.008698841,-0.00097766,-40.40642064,0.016731402,2.638820384,0.59775293,-1.233656,0.020167825,-0.54742757,-0.17958428
7/1/2022,0.733927287,-1.062602386,0.263353368,-0.004231192,-0.001992345,-80.78018825,-0.000736664,2.01393888,0.45380077,-0.91120684,0.01839372,-0.544859618,-0.14323981
